"BOOT_IMAGE",CPUs,HWalign,Mfr,MinObjects,"NR_CPUS",Nodes,Order,Product,SerialNumber,"_raw","_time",agent,alloc,apic1,apic2,apparmor,"audit_enabled",auto,"bucket_order",caller,comm,component,controlPort,crc32c,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",decodes,"default_hierarchy","duration_seconds",err,eventtype,fd,file,host,id,idProduct,idVendor,"illegal_access",index,integration,label,"language_name","last_pfn",layoutcode,level,linecount,locale,locks,lpj,"max_arch_pfn","max_order",msg,name,"nr_cpu_ids",operation,owns,pci,pid,pin1,pin2,priority,profile,protocols,punct,rc,"rcu_fanout_leaf",res,root,shortlist,size,software,source,sourcetype,"splunk_server","splunk_server_group",state,sto,"supported_locales",swVersion,timeendpos,"timestamp_bits",timestartpos,ts,type,uid,unit,vector,workerName,"x_info","x_pid"
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Started Initial cloud-init job (metadata service crawler).","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___-__(__).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------------------+---------------------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------------------+-",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   7   |         ff00::/8        |             ::            |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|_________::/________|_______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   6   |          local          |             ::            |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|____________________|_______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   5   |          local          |             ::            |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|____________________|_______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   3   |           ::/0          | fe80::7254:25ff:fe2e:fa09 |   enp0s3  |   UG  |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|___________::/__________|_::",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   2   |        fe80::/64        |             ::            |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|________::/________|________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   1   | 2601:240:4d02:b5f0::/64 |             ::            |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|_:::::/_|_____________::____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------------------+---------------------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------------------+-",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | Route |       Destination       |          Gateway          | Interface | Flags |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|______________|_________________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------------------+---------------------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------------------+-",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: ++++++++++++++++++++++++++++++++++Route IPv6 info++++++++++++++++++++++++++++++++++","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_++++++++++++++++++++++++++++++++++__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------+-------------+-----------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------+-------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   2   | 192.168.0.1 |   0.0.0.0   | 255.255.255.255 |   enp0s3  |   UH  |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|_..._|___...___|_..._|_____|",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   1   | 192.168.0.0 |   0.0.0.0   |  255.255.255.0  |   enp0s3  |   U   |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|_..._|___...___|__...__|____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   0   |   0.0.0.0   | 192.168.0.1 |     0.0.0.0     |   enp0s3  |   UG  |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|___...___|_..._|_____...____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------+-------------+-----------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------+-------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | Route | Destination |   Gateway   |     Genmask     | Interface | Flags |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|__|______|__________|__|__|",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +-------+-------------+-------------+-----------------+-----------+-------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+-------+-------------+-------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: ++++++++++++++++++++++++++++++Route IPv4 info++++++++++++++++++++++++++++++","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_++++++++++++++++++++++++++++++__++++",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +--------+------+------------------------------------------+---------------+--------+-------------------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+--------+------+-------------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   lo   | True |                 ::1/128                  |       .       |  host  |         .         |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|__|_________________::/_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: |   lo   | True |                127.0.0.1                 |   255.0.0.0   |  host  |         .         |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|______|__|________________...______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | enp0s3 | True |       fe80::a00:27ff:fe9f:cbcc/64        |       .       |  link  | 08:00:27:9f:cb:cc |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|__|_______:::::/________|_______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | enp0s3 | True | 2601:240:4d02:b5f0:a00:27ff:fe9f:cbcc/64 |       .       | global | 08:00:27:9f:cb:cc |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|__|_:::::::/_|_______._______|__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | enp0s3 | True |               192.168.0.32               | 255.255.255.0 | global | 08:00:27:9f:cb:cc |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|__|_______________...___________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +--------+------+------------------------------------------+---------------+--------+-------------------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+--------+------+-------------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: | Device |  Up  |                 Address                  |      Mask     | Scope  |     Hw-Address    |","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_|__|____|___________________________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +--------+------+------------------------------------------+---------------+--------+-------------------+","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_+--------+------+-------------------",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: ci-info: +++++++++++++++++++++++++++++++++++++++++++++Net device info+++++++++++++++++++++++++++++++++++++++++++++","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-:_++++++++++++++++++++++++++++++++++++",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation cloud-init[968]: Cloud-init v. 23.1.2-0ubuntu0~18.04.1 running 'init' at Sat, 12 Oct 2024 18:38:38 +0000. Up 25.54 seconds.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-_._..-..__''__,____::_+.__._.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Starting Initial cloud-init job (metadata service crawler)...","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___-__(__)...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Started Wait for Network to be Configured.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-timesyncd[744]: Network configuration changed, trying to establish connection.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd-wait-online[933]: ignoring: lo","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__---[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd-wait-online[933]: managing: enp0s3","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__---[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: Configured","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-timesyncd[744]: Network configuration changed, trying to establish connection.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: Not connected to system bus, not setting hostname.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____,___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: DHCPv4 address 192.168.0.32/24 via 192.168.0.1","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___.../__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-timesyncd[744]: message repeated 2 times: [ Network configuration changed, trying to establish connection.]","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:____:_[___,____.]",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-timesyncd[744]: Network configuration changed, trying to establish connection.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: Gained IPv6LL","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Reached target Host and Network Name Lookups.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Reached target Network.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Started Network Name Resolution.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-resolved[934]: Using system hostname 'automation'.","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:____''.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-resolved[934]: Negative trust anchors: 10.in-addr.arpa 16.172.in-addr.arpa 17.172.in-addr.arpa 18.172.in-addr.arpa 19.172.in-addr.arpa 20.172.in-addr.arpa 21.172.in-addr.arpa 22.172.in-addr.arpa 23.172.in-addr.arpa 24.172.in-addr.arpa 25.172.in-addr.arpa 26.172.in-addr.arpa 27.172.in-addr.arpa 28.172.in-addr.arpa 29.172.in-addr.arpa 30.172.in-addr.arpa 31.172.in-addr.arpa 168.192.in-addr.arpa d.f.ip6.arpa corp home internal intranet lan local private test","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___:_.-._..-._..-._..-._..-._..-._..-._.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-resolved[934]: . IN DS 20326 8 2 e06d44b80b8f1d39a95c0b0d7c65d08458e880409bbc683457104237c7f8ec8d","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_.______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-resolved[934]: . IN DS 19036 8 2 49aac11d7b6f6446702e54a1607371607a1a41855200fd2ce1cdde32f24e8fb5","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_.______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-resolved[934]: Positive Trust Anchors:","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___:",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: Gained carrier","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: Link UP","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: lo: Link is not managed by us","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Starting Network Name Resolution...","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd-networkd[915]: enp0s3: IPv6 successfully enabled","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:41 automation systemd[1]: Starting Wait for Network to be Configured...","2025-10-12T18:38:41.000+0000",,,,,,,,,,,,,,18,12,38,october,41,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
